,cluster_number,movie_title
4050,38,Trainspotting 
4051,4,The Original Kings of Comedy 
4052,35,Paranormal Activity 2 
4053,7,Waking Ned Devine 
4054,4,Bowling for Columbine 
4055,38,Coming Home 
4056,29,A Nightmare on Elm Street 2: Freddy's Revenge 
4057,22,A Room with a View 
4058,26,The Purge 
4059,35,Sinister 
4060,4,Martin Lawrence Live: Runteldat 
4061,22,Cat on a Hot Tin Roof 
4062,34,Beneath the Planet of the Apes 
4063,23,Air Bud 
4064,1,Pokémon 3: The Movie 
4065,35,Jason Lives: Friday the 13th Part VI 
4066,31,The Bridge on the River Kwai 
4067,24,Spaced Invaders 
4068,7,Family Plot 
4069,3,The Apartment 
4070,29,Jason Goes to Hell: The Final Friday 
4071,0,Torn Curtain 
4072,4,Dave Chappelle's Block Party 
4073,27,Slow West 
4074,6,Krush Groove 
4075,19,Next Day Air 
4076,38,Elmer Gantry 
4077,31,Judgment at Nuremberg 
4078,7,Trippin' 
4079,1,Robot Chicken             
4080,27,Red River 
4081,7,Phat Girlz 
4082,22,Before Midnight 
4083,29,Teen Wolf Too 
4084,26,Phantasm II 
4085,38,Woman Thou Art Loosed 
4086,7,Real Women Have Curves 
4087,31,Deadline Gallipoli             
4088,22,Water 
4089,7,East Is East 
4090,3,Whipped 
4091,30,Kama Sutra: A Tale of Love 
4092,7,Please Give 
4093,37,Willy Wonka & the Chocolate Factory 
4094,29,Warlock: The Armageddon 
4095,19,8 Heads in a Duffel Bag 
4096,22,Days of Heaven 
4097,38,Thirteen Conversations About One Thing 
4098,19,Jawbreaker 
4099,20,Basquiat 
4100,3,Frances Ha 
4101,13,Tsotsi 
4102,7,Happiness 
4103,4,DysFunktional Family 
4104,35,Tusk 
4105,17,Oldboy 
4106,10,Letters to God 
4107,0,Hobo with a Shotgun 
4108,5,Compadres 
4109,13,Freeway 
4110,27,Love's Abiding Joy 
4111,38,Fish Tank 
4112,3,Damsels in Distress 
4113,26,Creature             
4114,3,Bachelorette 
4115,26,BrainDead             
4116,6,Brave New Girl 
4117,7,Tim and Eric's Billion Dollar Movie 
4118,13,The Gambler 
4119,38,The Grand             
4120,23,Summer Storm 
4121,12,Fort McCoy 
4122,35,Chain Letter 
4123,7,Just Looking 
4124,24,The Divide 
4125,39,The Eclipse 
4126,35,Demonic 
4127,7,My Big Fat Independent Movie 
4128,10,Alice in Wonderland 
4129,7,The Deported 
4130,38,Tanner Hall 
4131,0,Open Road 
4132,7,They Came Together 
4133,7,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo 
4134,23,Never Back Down 2: The Beatdown 
4135,13,Point Blank 
4136,7,Four Single Fathers 
4137,0,Enter the Dangerous Mind 
4138,35,Something Wicked 
4139,0,AWOL-72 
4140,13,Iguana 
4141,10,Cinderella 
4142,5,Chicago Overcoat 
4143,3,Barry Munday 
4144,38,Central Station 
4145,7,Pocketful of Miracles 
4146,32,Close Range 
4147,3,Boynton Beach Club 
4148,35,Amnesiac 
4149,4,Freakonomics 
4150,29,The Omen 
4151,35,High Tension 
4152,24,Griff the Invisible 
4153,35,Unnatural 
4154,6,Hustle & Flow 
4155,6,Some Like It Hot 
4156,35,Friday the 13th Part VII: The New Blood 
4157,21,The Wizard of Oz 
4158,7,Young Frankenstein 
4159,35,Diary of the Dead 
4160,3,Lage Raho Munna Bhai 
4161,38,Ulee's Gold 
4162,23,The Black Stallion 
4163,22,Sardaar Ji 
4164,33,Journey to Saturn 
4165,2,Donovan's Reef 
4166,7,The Dress 
4167,31,A Guy Named Joe 
4168,27,Blazing Saddles 
4169,35,Friday the 13th: The Final Chapter 
4170,38,Ida 
4171,22,Maurice 
4172,23,Beer League 
4173,24,The Astronaut's Wife 
4174,4,Riding Giants 
4175,26,Timecrimes 
4176,5,Silver Medallist 
4177,35,Timber Falls 
4178,21,Singin' in the Rain 
4179,4,"Fat, Sick & Nearly Dead "
4180,29,A Haunted House 
4181,4,2016: Obama's America 
4182,35,Halloween II 
4183,6,That Thing You Do! 
4184,26,Halloween III: Season of the Witch 
4185,34,Escape from the Planet of the Apes 
4186,38,Hud 
4187,4,Kevin Hart: Let Me Explain 
4188,38,My Own Private Idaho 
4189,3,Garden State 
4190,22,Before Sunrise 
4191,35,Sur le seuil 
4192,38,Jesus' Son 
4193,3,Saving Face 
4194,38,Brick Lane 
4195,24,Robot & Frank 
4196,22,My Life Without Me 
4197,3,The Spectacular Now 
4198,9,Marilyn Hotchkiss' Ballroom Dancing and Charm School 
4199,4,Religulous 
4200,4,Fuel 
4201,38,Valley of the Heart's Delight 
4202,23,Dodgeball: A True Underdog Story 
4203,10,Eye of the Dolphin 
4204,4,8: The Mormon Proposition 
4205,3,The Other End of the Line 
4206,35,Anatomy 
4207,24,Sleep Dealer 
4208,19,Super 
4209,3,Christmas Mail 
4210,35,Stung 
4211,35,Antibirth 
4212,30,Get on the Bus 
4213,35,Thr3e 
4214,24,Idiocracy 
4215,13,The Rise of the Krays 
4216,13,This Is England 
4217,24,Alien Uprising 
4218,21,Bathing Beauty 
4219,21,Go for It! 
4220,10,"Dancer, Texas Pop. 81 "
4221,21,Show Boat 
4222,38,Redemption Road 
4224,37,The Brave Little Toaster 
4225,1,Fantasia 
4226,32,The French Connection 
4227,38,8 Days 
4228,35,Friday the 13th Part III 
4229,35,Friday the 13th: A New Beginning 
4230,38,The Last Sin Eater 
4231,38,Do You Believe? 
4232,0,Impact Point 
4233,38,The Valley of Decision 
4234,38,Eden 
4235,3,Chicken Tikka Masala 
4236,6,Always Woodstock 
4237,35,Jack Brooks: Monster Slayer 
4238,31,The Best Years of Our Lives 
4239,20,Bully 
4240,7,Elling 
4241,13,Mi America 
4242,35,[Rec] 
4243,38,Lies in Plain Sight 
4244,17,Sharkskin 
4245,26,Containment 
4246,27,The Timber 
4247,0,From Russia with Love 
4248,26,The Toxic Avenger Part II 
4249,17,In the Heat of the Night             
4250,24,Sleeper 
4251,35,It Follows 
4252,7,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask 
4253,13,To Kill a Mockingbird 
4254,34,Mad Max 2: The Road Warrior 
4255,5,The Legend of Drunken Master 
4256,22,Lolita 
4257,20,Boys Don't Cry 
4258,35,Silent House 
4259,38,The Lives of Others 
4260,38,Courageous 
4261,23,The Hustler 
4262,27,Boom Town 
4263,1,The Triplets of Belleville 
4264,7,Smoke Signals 
4265,20,American Splendor 
4266,22,Before Sunset 
4267,38,Amores Perros 
4268,38,Thirteen 
4269,22,Gentleman's Agreement 
4270,38,Winter's Bone 
4271,4,Touching the Void 
4272,21,Alexander's Ragtime Band 
4273,7,Me and You and Everyone We Know 
4274,4,Inside Job 
4275,6,We Are Your Friends 
4276,32,Ghost Dog: The Way of the Samurai 
4277,32,Harsh Times 
4278,13,Captive 
4279,3,Full Frontal 
4280,35,Witchboard 
4281,7,Strangers with Candy             
4282,38,Hamlet 
4283,3,Shortbus 
4284,12,Waltz with Bashir 
4285,2,"The Book of Mormon Movie, Volume 1: The Journey "
4286,4,No End in Sight 
4287,22,The Diary of a Teenage Girl 
4288,3,Get Real             
4289,4,In the Shadow of the Moon 
4290,27,Meek's Cutoff 
4291,4,Inside Deep Throat 
4292,22,Dinner Rush 
4293,7,Clockwatchers 
4294,7,The Virginity Hit 
4295,7,Subway 
4296,7,House of D 
4297,29,Teeth 
4298,6,Six-String Samurai 
4299,0,Hum To Mohabbat Karega 
4300,6,It's All Gone Pete Tong 
4301,7,Saint John of Las Vegas 
4302,23,24 7: Twenty Four Seven 
4303,38,Stonewall 
4304,24,Eureka             
4305,1,Roadside Romeo 
4306,13,This Thing of Ours 
4307,10,The Lost Medallion: The Adventures of Billy Stone 
4308,21,The Last Five Years 
4309,38,The Missing Person 
4310,26,Return of the Living Dead III 
4311,22,London 
4312,38,Sherrybaby 
4313,19,Stealing Harvard 
4314,26,Circle 
4315,35,Eden Lake 
4316,0,Plush 
4317,29,Vampire Killers 
4318,32,Gangster's Paradise: Jerusalema 
4319,13,Freeze Frame 
4320,35,Grave Encounters 
4321,39,Stitches 
4322,17,Nine Dead 
4323,4,"To Be Frank, Sinatra at 100 "
4324,29,Bananas 
4325,0,Supercapitalist 
4326,32,Rockaway 
4327,7,Wings             
4328,16,The Lady from Shanghai 
4329,35,No Man's Land: The Rise of Reeker 
4330,13,Highway 
4331,19,Small Apartments 
4332,7,Coffee Town 
4333,21,The Ghastly Love of Johnny X 
4334,7,All Is Bright 
4335,35,The Torture Chamber of Dr. Sadism 
4336,7,Straight A's 
4337,21,A Funny Thing Happened on the Way to the Forum 
4338,4,Slacker Uprising 
4339,27,The Legend of Hell's Gate: An American Conspiracy 
4340,35,The Walking Deceased 
4341,35,The Curse of Downers Grove 
4342,0,Shark Lake 
4343,13,River's Edge 
4344,38,Northfork 
4345,0,The Marine 4: Moving Target 
4346,17,Buried 
4347,3,Submarine 
4348,9,The Square 
4349,38,One to Another 
4350,29,Carrie 
4351,21,ABCD (Any Body Can Dance) 
4352,14,A Nightmare on Elm Street 
4353,4,Man on Wire 
4354,38,Abandoned 
4355,38,Brotherly Love 
4356,35,The Last Exorcism 
4357,6,Nowhere Boy 
4358,38,A Streetcar Named Desire 
4359,7,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb 
4360,22,El crimen del padre Amaro 
4361,38,Beasts of the Southern Wild 
4362,34,Battle for the Planet of the Apes 
4363,6,Songcatcher 
4364,38,Higher Ground 
4365,3,Vaalu 
4366,4,The Greatest Movie Ever Sold 
4367,35,Ed and His Dead Mother 
4368,2,Travelers and Magicians 
4369,27,Hang 'Em High 
4370,16,Deadline - U.S.A. 
4371,35,Sublime 
4372,35,A Beginner's Guide to Snuff 
4373,34,Independence Daysaster 
4374,7,Dysfunctional Friends 
4375,13,Run Lola Run 
4376,35,May 
4377,10,Against the Wild 
4378,35,Living Dark: The Story of Ted the Caver 
4379,2,Under the Same Moon 
4380,34,Conquest of the Planet of the Apes 
4381,13,In the Bedroom 
4382,35,I Spit on Your Grave 
4383,19,"Happy, Texas "
4384,22,My Summer of Love 
4385,22,The Lunchbox 
4386,22,Yes 
4387,3,You Can't Take It with You 
4388,31,From Here to Eternity 
4389,27,She Wore a Yellow Ribbon 
4390,6,Grace Unplugged 
4391,7,Foolish 
4392,13,N-Secure 
4393,3,Caramel 
4394,35,Out of the Dark 
4395,3,The Bubble 
4396,17,The Conversation 
4397,22,Dil Jo Bhi Kahey... 
4398,22,Mississippi Mermaid 
4399,17,I Love Your Work 
4400,35,Cabin Fever 
4401,35,Dawn of the Dead 
4402,3,Waitress 
4403,23,Bloodsport 
4404,7,Mr. Smith Goes to Washington 
4405,38,Kids 
4406,7,The Squid and the Whale 
4407,3,Kissing Jessica Stein 
4408,7,"A Woman, a Gun and a Noodle Shop "
4409,5,Kickboxer: Vengeance 
4410,16,Spellbound 
4411,17,Exotica 
4412,3,Buffalo '66 
4413,29,Insidious 
4414,24,Repo Man 
4415,13,Nine Queens 
4416,4,The Gatekeepers 
4417,38,The Ballad of Jack and Rose 
4418,3,The To Do List 
4419,13,Killing Zoe 
4420,38,The Believer 
4421,22,Snow Angels 
4422,35,Unsullied 
4423,35,Session 9 
4424,3,I Want Someone to Eat Cheese With 
4425,10,Mooz-Lum 
4426,35,Hatchet 
4427,10,Modern Times 
4428,38,Stolen Summer 
4429,29,My Name Is Bruce 
4430,7,The Salon 
4431,7,Road Hard 
4432,6,Forty Shades of Blue 
4433,31,Amigo 
4434,29,Pontypool 
4435,38,Trucker 
4436,3,Me You and Five Bucks 
4437,29,The Lords of Salem 
4438,35,Housebound 
4439,4,Wal-Mart: The High Cost of Low Price 
4440,22,Fetching Cody 
4441,7,Once Upon a Time in Queens 
4442,7,Closer to the Moon 
4443,24,Mutant World 
4444,10,Growing Up Smith 
4445,32,Checkmate 
4446,17,Jack Reacher 
4447,35,#Horror 
4448,35,Wind Walkers 
4449,37,Snow White and the Seven Dwarfs 
4450,38,The Holy Girl 
4451,27,Shalako 
4452,2,Incident at Loch Ness 
4453,38,The Dog Lover 
4454,35,Girl House 
4455,13,The Blue Room 
4456,35,House at the End of the Drive 
4457,10,Batman: The Movie 
4458,19,"Lock, Stock and Two Smoking Barrels "
4459,27,The Ballad of Gregorio Cortez 
4460,17,The Streets of San Francisco             
4461,33,The Celebration 
4462,7,Trees Lounge 
4463,38,Journey from the Fall 
4464,38,The Basket 
4465,35,Eddie: The Sleepwalking Cannibal 
4466,32,Mercury Rising 
4467,24,Space: Above and Beyond             
4468,30,Queen of the Mountains 
4469,34,Def-Con 4 
4470,7,The Hebrew Hammer 
4471,21,Neal 'N' Nikki 
4472,7,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It 
4473,35,Forget Me Not 
4474,16,Rebecca 
4475,35,Friday the 13th Part 2 
4476,16,The Lost Weekend 
4477,26,C.H.U.D. 
4478,6,Filly Brown 
4479,1,The Lion of Judah 
4480,16,Niagara 
4481,10,How Green Was My Valley 
4482,38,The Girlfriend Experience             
4483,3,Da Sweet Blood of Jesus 
4484,38,"Sex, Lies, and Videotape "
4485,35,Saw 
4486,17,Super Troopers 
4487,0,The Algerian 
4488,7,The Amazing Catfish 
4489,24,The Day the Earth Stood Still 
4490,3,Monsoon Wedding 
4491,38,You Can Count on Me 
4492,3,The Trouble with Harry 
4493,17,Lucky Number Slevin 
4494,7,But I'm a Cheerleader 
4495,23,Home Run 
4496,13,Reservoir Dogs 
4497,10,The Blue Bird 
4498,27,"The Good, the Bad and the Ugly "
4499,7,The Second Mother 
4500,7,Blue Like Jazz 
4501,6,Down and Out with the Dolls 
4502,4,"Pink Ribbons, Inc. "
4503,4,Certifiably Jonathan 
4504,38,Q 
4505,7,The Knife of Don Juan 
4506,2,Grand Theft Parsons 
4507,7,Extreme Movie 
4508,31,The Charge of the Light Brigade 
4509,0,Below Zero 
4510,35,Crowsnest 
4511,23,Airborne 
4512,5,Cotton Comes to Harlem 
4513,35,The Wicked Within 
4514,35,Bleeding Hearts 
4515,7,Waiting... 
4516,13,Dead Man's Shoes 
4517,35,Wolf Creek             
4518,35,From a Whisper to a Scream 
4519,4,Sex with Strangers 
4520,21,Dracula: Pages from a Virgin's Diary 
4521,38,Faith Like Potatoes 
4522,24,Beyond the Black Rainbow 
4523,32,The Raid: Redemption 
4524,26,The Dead Undead 
4525,35,The Vatican Exorcisms 
4526,31,Casablanca 
4527,35,Lake Mungo 
4528,7,Rocket Singh: Salesman of the Year 
4529,29,Silent Running 
4530,23,Rocky 
4531,38,The Sleepwalker 
4532,29,The Fog 
4533,30,Tom Jones 
4534,35,Unfriended 
4535,13,Taxi Driver 
4536,35,The Howling 
4537,0,Dr. No 
4538,26,Chernobyl Diaries 
4539,29,Hellraiser 
4540,38,God's Not Dead 2 
4541,35,Cry_Wolf 
4542,34,Godzilla 2000 
4543,22,Blue Valentine 
4544,2,Transamerica 
4545,35,The Devil Inside 
4546,14,Beyond the Valley of the Dolls 
4547,27,Love Me Tender 
4548,4,An Inconvenient Truth 
4549,31,Sands of Iwo Jima 
4550,4,Shine a Light 
4551,35,The Green Inferno 
4552,22,Departure 
4553,20,The Sessions 
4554,4,"Food, Inc. "
4555,38,October Baby 
4556,3,Next Stop Wonderland 
4557,3,Juno 
4558,7,The Skeleton Twins 
4559,17,Martha Marcy May Marlene 
4560,7,Obvious Child 
4561,13,Frozen River 
4562,4,20 Feet from Stardom 
4563,7,Two Girls and a Guy 
4564,3,Walking and Talking 
4565,6,The Full Monty 
4566,4,Who Killed the Electric Car? 
4567,23,The Broken Hearts Club: A Romantic Comedy 
4568,29,Bubba Ho-Tep 
4569,10,Goosebumps 
4570,38,Slam 
4571,17,Brigham City 
4572,22,Fiza 
4573,7,History of the World: Part I 
4574,24,Orgazmo 
4575,22,All the Real Girls 
4576,7,Dream with the Fishes 
4577,38,Blue Car 
4578,3,Luminarias 
4579,38,Palo Alto 
4580,13,Ajami 
4581,3,Wristcutters: A Love Story 
4582,24,I Origins 
4583,3,The Battle of Shaker Heights 
4584,38,The Lovely Bones 
4585,4,The Act of Killing 
4586,4,Taxi to the Dark Side 
4587,4,Once in a Lifetime: The Extraordinary Story of the New York Cosmos 
4588,38,Guiana 1838 
4589,7,Lisa Picard Is Famous 
4590,4,Antarctica: A Year on Ice 
4591,33,A Lego Brickumentary 
4592,5,Hardflip 
4593,0,Chocolate: Deep Dark Secrets 
4594,35,The House of the Devil 
4595,19,The Perfect Host 
4596,19,Safe Men 
4597,22,Speedway Junky 
4598,7,The Last Big Thing 
4599,11,The Specials 
4600,3,16 to Life 
4601,13,Alone with Her 
4602,24,Creative Control 
4603,24,Special 
4604,7,Sparkler 
4605,11,The Helix... Loaded 
4606,5,In Her Line of Fire 
4607,7,The Jimmy Show 
4608,22,Heli 
4609,10,Karachi se Lahore 
4610,22,Loving Annabelle 
4611,7,Hits 
4612,13,Jimmy and Judy 
4613,7,Frat Party 
4614,38,The Party's Over 
4615,38,Proud 
4616,38,The Poker House 
4617,38,Childless 
4618,26,ZMD: Zombies of Mass Destruction 
4619,35,Snow White: A Deadly Summer 
4620,22,Hidden Away 
4621,3,My Last Day Without You 
4622,6,Steppin: The Movie 
4623,27,Doc Holliday's Revenge 
4624,35,Black Rock 
4625,35,Truth or Die 
4626,38,The Pet 
4627,21,Bang Bang Baby 
4628,35,Fear Clinic 
4629,35,Zombie Hunter 
4630,38,A Fine Step 
4631,17,Trance 
4632,24,Charly 
4633,35,Banshee Chapter 
4634,7,Jesse             
4635,38,Ask Me Anything 
4636,3,And Then Came Love 
4637,9,Food Chains 
4638,22,On the Waterfront 
4639,7,L!fe Happens 
4640,38,"4 Months, 3 Weeks and 2 Days "
4641,35,The Horror Network Vol. 1 
4642,13,Hard Candy 
4643,38,The Quiet 
4644,38,Circumstance 
4645,20,Fruitvale Station 
4646,29,The Brass Teapot 
4647,1,Bambi 
4648,23,The Hammer 
4649,0,Snitch 
4650,3,Latter Days 
4651,38,Elza 
4652,38,1982 
4653,7,"For a Good Time, Call... "
4654,3,Celeste & Jesse Forever 
4655,24,Time Changer 
4656,13,London to Brighton 
4657,34,American Hero 
4658,17,Windsor Drive 
4659,17,A Separation 
4660,0,Crying with Laughter 
4661,7,Welcome to the Dollhouse 
4662,22,Ruby in Paradise 
4663,22,Raising Victor Vargas 
4664,22,Pandora's Box 
4665,38,Harrison Montgomery 
4666,38,Live-In Maid 
4667,38,Deterrence 
4668,22,The Mudge Boy 
4669,38,The Young Unknowns 
4670,7,Not Cool 
4671,35,Dead Snow 
4672,31,Saints and Soldiers 
4673,9,Vessel 
4674,6,American Graffiti 
4675,4,Iraq for Sale: The War Profiteers 
4676,1,Aqua Teen Hunger Force Colon Movie Film for Theaters 
4677,3,Safety Not Guaranteed 
4678,4,Kevin Hart: Laugh at My Pain 
4679,35,Kill List 
4680,35,The Innkeepers 
4681,29,The Unborn 
4682,38,The Conformist 
4683,38,Interview with the Assassin 
4684,35,Donkey Punch 
4685,35,All the Boys Love Mandy Lane 
4686,35,Bled 
4687,27,High Noon 
4688,4,Hoop Dreams 
4689,4,Rize 
4690,11,Destiny 
4691,13,L.I.E. 
4692,17,The Sisterhood of Night 
4693,6,B-Girl 
4694,5,King Kong 
4695,35,House of Wax 
4696,38,Half Nelson 
4697,38,Naturally Native 
4698,7,Hav Plenty 
4699,13,Adulterers 
4700,29,Escape from Tomorrow 
4701,4,Starsuckers 
4702,4,The Hadza: Last of the First 
4703,29,After 
4704,38,Treachery 
4705,7,Walter 
4706,21,Top Hat 
4707,35,The Blair Witch Project 
4708,4,Woodstock 
4709,7,The Kentucky Fried Movie 
4710,32,Mercy Streets 
4711,17,Arnolds Park 
4712,38,Broken Vessels 
4713,13,Water & Power 
4714,4,They Will Have to Kill Us First 
4715,4,Crop Circles: Quest for Truth 
4716,0,Light from the Darkroom 
4717,7,Irreplaceable 
4718,0,The Maid's Room 
4719,21,A Hard Day's Night 
4720,4,The Harvest/La Cosecha 
4721,22,Love Letters 
4722,7,Julija in alfa Romeo 
4723,22,Fireproof 
4724,4,Faith Connections 
4725,10,Benji 
4726,20,Open Water 
4727,7,High Road 
4728,26,Kingdom of the Spiders 
4729,4,Mad Hot Ballroom 
4730,7,The Station Agent 
4731,38,To Save a Life 
4732,4,Wordplay 
4733,4,Beyond the Mat 
4734,3,The Singles Ward 
4735,38,Osama 
4736,4,Sholem Aleichem: Laughing in the Darkness 
4737,6,Groove 
4738,10,The R.M. 
4739,38,Twin Falls Idaho 
4740,13,Mean Creek 
4741,22,Hurricane Streets 
4742,3,Never Again 
4743,13,Civil Brand 
4744,7,Lonesome Jim 
4745,3,Drinking Buddies 
4746,4,Deceptive Practice: The Mysteries and Mentors of Ricky Jay 
4747,2,Seven Samurai 
4748,4,The Other Dream Team 
4749,6,Johnny Suede 
4750,7,Finishing the Game: The Search for a New Bruce Lee 
4751,29,Rubber 
4752,1,Home 
4753,3,Kiss the Bride 
4754,23,The Slaughter Rule 
4755,24,Monsters 
4756,38,The Californians 
4757,7,The Living Wake 
4758,35,Detention of the Dead 
4759,19,Crazy Stone 
4760,4,Scott Walker: 30 Century Man 
4761,38,Everything Put Together 
4762,38,Good Kill 
4763,0,Insomnia Manica 
4764,4,The Outrageous Sophie Tucker 
4765,22,Now Is Good 
4766,35,Girls Gone Dead 
4767,30,America Is Still the Place 
4768,17,Subconscious 
4769,7,Crossroads 
4770,17,Enter Nowhere 
4771,13,The King of Najayo 
4772,23,Fight to the Finish 
4773,21,Alleluia! The Devil's Carnival 
4774,17,The Sound and the Shadow 
4775,10,Rodeo Girl 
4776,4,Born to Fly: Elizabeth Streb vs. Gravity 
4777,10,The Little Ponderosa Zoo 
4778,10,Oz the Great and Powerful 
4779,26,The Toxic Avenger 
4780,13,Straight Out of Brooklyn 
4781,12,Bloody Sunday 
4782,5,Diamond Ruff 
4783,3,Conversations with Other Women 
4784,21,Poultrygeist: Night of the Chicken Dead 
4785,3,Mutual Friends 
4786,21,42nd Street 
4787,4,Rise of the Entrepreneur: The Search for a Better Way 
4788,3,Metropolitan 
4789,6,As It Is in Heaven 
4790,35,Roadside 
4791,7,Napoleon Dynamite 
4792,13,Blue Ruin 
4793,35,Paranormal Activity 
4794,4,Dogtown and Z-Boys 
4795,11,Monty Python and the Holy Grail 
4796,38,Quinceañera 
4797,21,Gory Gory Hallelujah 
4798,24,Heroes             
4799,4,Tarnation 
4800,4,I Want Your Money 
4801,35,Love in the Time of Monsters 
4802,14,The Beyond 
4803,1,Home Movies             
4804,3,What Happens in Vegas 
4805,35,The Dark Hours 
4806,3,My Beautiful Laundrette 
4807,35,Fabled 
4808,38,Show Me 
4809,38,Cries & Whispers 
4810,12,Intolerance: Love's Struggle Throughout the Ages 
4811,4,Trekkies 
4812,21,The Broadway Melody 
4813,14,The Evil Dead 
4814,35,Maniac 
4815,4,Censored Voices 
4816,4,Murderball 
4817,5,American Ninja 2: The Confrontation 
4818,4,51 Birch Street 
4819,34,Revolution             
4820,10,Rotor DR1 
4821,35,Halloween 
4822,13,12 Angry Men 
4823,1,My Dog Tulip 
4824,3,It Happened One Night 
4825,38,Dogtooth 
4826,4,Tupac: Resurrection 
4827,7,Tumbleweeds 
4828,29,The Prophecy 
4829,3,When the Cat's Away 
4830,7,Pieces of April 
4831,38,The Big Swap 
4832,38,Old Joy 
4833,38,Wendy and Lucy 
4834,38,3 Backyards 
4835,22,Pierrot le Fou 
4836,4,Sisters in Law 
4837,4,Ayurveda: Art of Being 
4838,22,Nothing But a Man 
4839,22,"First Love, Last Rites "
4840,23,Fighting Tommy Riley 
4841,0,Royal Kill 
4842,21,Across the Universe 
4843,6,The Looking Glass 
4844,23,Death Race 2000 
4845,0,Locker 13 
4846,35,Midnight Cabaret 
4847,3,Anderson's Cross 
4848,21,Bizarre 
4849,35,Graduation Day 
4850,17,Some Guy Who Kills People 
4851,20,Compliance 
4852,3,Chasing Amy 
4853,3,Lovely & Amazing 
4854,0,Death Calls 
4855,22,Better Luck Tomorrow 
4856,3,The Incredibly True Adventure of Two Girls in Love 
4857,7,Chuck & Buck 
4858,3,American Desi 
4859,32,Amidst the Devil's Wings 
4860,17,Cube 
4861,3,Love and Other Catastrophes 
4862,1,I Married a Strange Person! 
4863,17,November 
4864,22,Like Crazy 
4865,35,Teeth and Blood 
4866,6,Sugar Town 
4867,7,The Motel 
4868,38,The Canyons 
4869,13,Happy Valley             
4870,38,On the Outs 
4871,38,Shotgun Stories 
4872,17,Exam 
4873,24,The Sticky Fingers of Time 
4874,21,Sunday School Musical 
4875,38,Rust 
4876,11,Ink 
4877,10,The Christmas Bunny 
4878,9,Jesus People 
4879,13,Butterfly 
4880,4,UnDivided 
4881,35,The Frozen 
4882,22,The Love Letter 
4883,10,Horse Camp 
4884,4,Give Me Shelter 
4885,31,The Big Parade 
4886,7,Little Big Top 
4887,6,Along the Roadside 
4888,20,Bronson 
4889,27,Western Religion 
4890,4,Burn 
4891,38,Urbania 
4892,14,The Stewardesses 
4893,26,"The Beast from 20,000 Fathoms "
4894,10,"20,000 Leagues Under the Sea "
4895,34,Mad Max 
4896,7,Swingers 
4897,27,A Fistful of Dollars 
4898,21,She Done Him Wrong 
4899,4,Short Cut to Nirvana: Kumbh Mela 
4900,38,The Grace Card 
4901,38,Middle of Nowhere 
4902,3,3 
4903,6,The Business of Fancydancing 
4904,4,Call + Response 
4905,13,Side Effects 
4906,35,Malevolence 
4907,7,Shooting the Warwicks 
4908,26,Super Hybrid 
4909,3,Baghead 
4910,35,Solitude 
4911,4,The Case of the Grinning Cat 
4912,33,Ordet 
4913,3,Good Dick 
4914,24,The Man from Earth 
4915,4,The Trials of Darryl Hunt 
4916,10,An American Girl Holiday 
4917,6,Yesterday Was a Lie 
4918,6,Theresa Is a Mother 
4919,24,H. 
4920,38,Archaeology of a Woman 
4921,10,Children of Heaven 
4922,22,Weekend 
4923,3,She's Gotta Have It 
4924,4,Butterfly Girl 
4925,38,The World Is Mine 
4926,24,Another Earth 
4927,0,The Calling 
4928,13,Sweet Sweetback's Baadasssss Song 
4929,38,Perfect Cowboy 
4930,3,Tadpole 
4931,39,Once 
4932,7,The Woman Chaser 
4933,4,The Horse Boy 
4934,35,When the Lights Went Out 
4935,23,Heroes of Dirt 
4936,35,The Texas Chain Saw Massacre 
4937,1,A Charlie Brown Christmas 
4938,4,Antarctic Edge: 70° South 
4939,4,Aroused 
4940,4,Top Spin 
4941,4,Roger & Me 
4942,29,Cat People 
4943,38,An American in Hollywood 
4944,17,Sound of My Voice 
4945,4,The Brain That Sings 
4946,4,The Blood of My Brother 
4947,7,Your Sister's Sister 
4948,3,Romantic Schemer 
4950,7,A Dog's Breakfast 
4951,35,Night of the Living Dead 
4952,38,Une Femme Mariée 
4953,20,The Birth of a Nation 
4954,7,The Work and the Story 
4955,23,Facing the Giants 
4956,35,The Gallows 
4957,29,Eraserhead 
4958,13,Over the Hill to the Poorhouse 
4959,7,Hollywood Shuffle 
4960,7,The Mighty 
4961,23,Penitentiary 
4962,26,The Lost Skeleton of Cadavra 
4963,10,"Dude, Where's My Dog?! "
4964,13,Cheap Thrills 
4965,4,Indie Game: The Movie 
4966,0,Closure 
4967,13,Open Secret 
4968,34,Echo Dr. 
4969,29,The Night Visitor 
4970,4,The Past is a Grotesque Animal 
4971,35,The Last House on the Left 
4972,4,"Peace, Propaganda & the Promised Land "
4973,17,Pi 
4974,3,"I Love You, Don't Touch Me! "
4975,20,20 Dates 
4976,34,Queen Crab 
4977,4,Super Size Me 
4978,7,The FP 
4979,7,Happy Christmas 
4980,26,The Brain That Wouldn't Die 
4981,38,Tiger Orange 
4982,7,Supporting Characters 
4983,35,Absentia 
4984,3,The Brothers McMullen 
4985,13,The Dirties 
4986,3,Gabriela 
