,cluster_number,movie_title
3928,18,Paranormal Activity 2 
3929,4,Waking Ned Devine 
3930,7,Bowling for Columbine 
3931,2,Coming Home 
3932,35,A Nightmare on Elm Street 2: Freddy's Revenge 
3933,23,A Room with a View 
3934,18,The Purge 
3935,26,Sinister 
3936,7,Martin Lawrence Live: Runteldat 
3937,23,Cat on a Hot Tin Roof 
3938,22,Beneath the Planet of the Apes 
3939,16,Air Bud 
3940,3,Pokémon 3: The Movie 
3941,18,Jason Lives: Friday the 13th Part VI 
3942,13,The Bridge on the River Kwai 
3943,22,Spaced Invaders 
3944,21,Family Plot 
3945,23,The Apartment 
3946,35,Jason Goes to Hell: The Final Friday 
3947,1,Torn Curtain 
3948,7,Dave Chappelle's Block Party 
3949,15,Slow West 
3950,19,Krush Groove 
3951,40,Next Day Air 
3952,2,Elmer Gantry 
3953,13,Judgment at Nuremberg 
3954,21,Trippin' 
3955,33,Robot Chicken             
3956,15,Red River 
3957,21,Phat Girlz 
3958,23,Before Midnight 
3959,42,Teen Wolf Too 
3960,35,Phantasm II 
3961,2,Woman Thou Art Loosed 
3962,4,Real Women Have Curves 
3963,13,Deadline Gallipoli             
3964,23,Water 
3965,4,East Is East 
3966,39,Whipped 
3967,28,Kama Sutra: A Tale of Love 
3968,4,Please Give 
3969,20,Willy Wonka & the Chocolate Factory 
3970,35,Warlock: The Armageddon 
3971,38,8 Heads in a Duffel Bag 
3972,23,Days of Heaven 
3973,2,Thirteen Conversations About One Thing 
3974,38,Jawbreaker 
3975,36,Basquiat 
3976,23,Frances Ha 
3977,27,Tsotsi 
3978,4,Happiness 
3979,7,DysFunktional Family 
3980,18,Tusk 
3981,8,Oldboy 
3982,2,Letters to God 
3983,1,Hobo with a Shotgun 
3984,21,Compadres 
3985,27,Freeway 
3986,44,Love's Abiding Joy 
3987,2,Fish Tank 
3988,23,Damsels in Distress 
3989,18,Creature             
3990,39,Bachelorette 
3991,34,BrainDead             
3992,19,Brave New Girl 
3993,21,Tim and Eric's Billion Dollar Movie 
3994,27,The Gambler 
3995,2,The Grand             
3996,16,Summer Storm 
3997,10,Fort McCoy 
3998,18,Chain Letter 
3999,4,Just Looking 
4000,34,The Divide 
4001,18,The Eclipse 
4002,18,Demonic 
4003,21,My Big Fat Independent Movie 
4004,17,Alice in Wonderland 
4005,21,The Deported 
4006,2,Tanner Hall 
4007,1,Open Road 
4008,21,They Came Together 
4009,21,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo 
4010,16,Never Back Down 2: The Beatdown 
4011,27,Point Blank 
4012,21,Four Single Fathers 
4013,1,Enter the Dangerous Mind 
4014,26,Something Wicked 
4015,1,AWOL-72 
4016,27,Iguana 
4017,24,Cinderella 
4018,12,Chicago Overcoat 
4019,23,Barry Munday 
4020,2,Central Station 
4021,4,Pocketful of Miracles 
4022,40,Close Range 
4023,39,Boynton Beach Club 
4024,26,Amnesiac 
4025,7,Freakonomics 
4026,26,The Omen 
4027,18,High Tension 
4028,34,Griff the Invisible 
4029,18,Unnatural 
4030,19,Hustle & Flow 
4031,19,Some Like It Hot 
4032,18,Friday the 13th Part VII: The New Blood 
4033,20,The Wizard of Oz 
4034,4,Young Frankenstein 
4035,18,Diary of the Dead 
4036,23,Lage Raho Munna Bhai 
4037,2,Ulee's Gold 
4038,16,The Black Stallion 
4039,23,Sardaar Ji 
4040,33,Journey to Saturn 
4041,39,Donovan's Reef 
4042,4,The Dress 
4043,13,A Guy Named Joe 
4044,15,Blazing Saddles 
4045,18,Friday the 13th: The Final Chapter 
4046,2,Ida 
4047,23,Maurice 
4048,16,Beer League 
4049,34,The Astronaut's Wife 
4050,7,Riding Giants 
4051,26,Timecrimes 
4052,12,Silver Medallist 
4053,18,Timber Falls 
4054,30,Singin' in the Rain 
4055,7,"Fat, Sick & Nearly Dead "
4056,42,A Haunted House 
4057,7,2016: Obama's America 
4058,18,Halloween II 
4059,19,That Thing You Do! 
4060,26,Halloween III: Season of the Witch 
4061,41,Escape from the Planet of the Apes 
4062,2,Hud 
4063,7,Kevin Hart: Let Me Explain 
4064,2,My Own Private Idaho 
4065,23,Garden State 
4066,23,Before Sunrise 
4067,18,Sur le seuil 
4068,2,Jesus' Son 
4069,23,Saving Face 
4070,2,Brick Lane 
4071,34,Robot & Frank 
4072,23,My Life Without Me 
4073,23,The Spectacular Now 
4074,11,Marilyn Hotchkiss' Ballroom Dancing and Charm School 
4075,7,Religulous 
4076,7,Fuel 
4077,2,Valley of the Heart's Delight 
4078,16,Dodgeball: A True Underdog Story 
4079,21,Eye of the Dolphin 
4080,7,8: The Mormon Proposition 
4081,23,The Other End of the Line 
4082,18,Anatomy 
4083,34,Sleep Dealer 
4084,38,Super 
4085,39,Christmas Mail 
4086,18,Stung 
4087,18,Antibirth 
4088,28,Get on the Bus 
4089,26,Thr3e 
4090,22,Idiocracy 
4091,27,The Rise of the Krays 
4092,27,This Is England 
4093,21,Alien Uprising 
4094,30,Bathing Beauty 
4095,30,Go for It! 
4096,4,"Dancer, Texas Pop. 81 "
4097,30,Show Boat 
4098,2,Redemption Road 
4099,20,The Brave Little Toaster 
4100,3,Fantasia 
4101,25,The French Connection 
4102,2,8 Days 
4103,18,Friday the 13th Part III 
4104,26,Friday the 13th: A New Beginning 
4105,2,The Last Sin Eater 
4106,2,Do You Believe? 
4107,1,Impact Point 
4108,2,The Valley of Decision 
4109,1,Eden 
4110,23,Chicken Tikka Masala 
4111,19,Always Woodstock 
4112,18,Jack Brooks: Monster Slayer 
4113,13,The Best Years of Our Lives 
4114,36,Bully 
4115,4,Elling 
4116,27,Mi America 
4117,18,[Rec] 
4118,2,Lies in Plain Sight 
4119,8,Sharkskin 
4120,18,Containment 
4121,15,The Timber 
4122,12,From Russia with Love 
4123,41,The Toxic Avenger Part II 
4124,31,In the Heat of the Night             
4125,34,Sleeper 
4126,26,It Follows 
4127,4,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask 
4128,27,To Kill a Mockingbird 
4129,22,Mad Max 2: The Road Warrior 
4130,4,The Legend of Drunken Master 
4131,27,Lolita 
4132,36,Boys Don't Cry 
4133,26,Silent House 
4134,2,The Lives of Others 
4135,2,Courageous 
4136,16,The Hustler 
4137,44,Boom Town 
4138,33,The Triplets of Belleville 
4139,4,Smoke Signals 
4140,36,American Splendor 
4141,23,Before Sunset 
4142,2,Amores Perros 
4143,2,Thirteen 
4144,23,Gentleman's Agreement 
4145,2,Winter's Bone 
4146,7,Touching the Void 
4147,30,Alexander's Ragtime Band 
4148,4,Me and You and Everyone We Know 
4149,7,Inside Job 
4150,19,We Are Your Friends 
4151,25,Ghost Dog: The Way of the Samurai 
4152,25,Harsh Times 
4153,27,Captive 
4154,39,Full Frontal 
4155,26,Witchboard 
4156,4,Strangers with Candy             
4157,2,Hamlet 
4158,23,Shortbus 
4159,10,Waltz with Bashir 
4160,21,"The Book of Mormon Movie, Volume 1: The Journey "
4161,7,No End in Sight 
4162,23,The Diary of a Teenage Girl 
4163,23,Get Real             
4164,7,In the Shadow of the Moon 
4165,44,Meek's Cutoff 
4166,7,Inside Deep Throat 
4167,27,Dinner Rush 
4168,4,Clockwatchers 
4169,21,The Virginity Hit 
4170,4,Subway 
4171,4,House of D 
4172,35,Teeth 
4173,19,Six-String Samurai 
4174,1,Hum To Mohabbat Karega 
4175,19,It's All Gone Pete Tong 
4176,4,Saint John of Las Vegas 
4177,16,24 7: Twenty Four Seven 
4178,2,Stonewall 
4179,34,Eureka             
4180,33,Roadside Romeo 
4181,27,This Thing of Ours 
4182,17,The Lost Medallion: The Adventures of Billy Stone 
4183,30,The Last Five Years 
4184,2,The Missing Person 
4185,34,Return of the Living Dead III 
4186,23,London 
4187,2,Sherrybaby 
4188,38,Stealing Harvard 
4189,26,Circle 
4190,18,Eden Lake 
4191,1,Plush 
4192,35,Vampire Killers 
4193,27,Gangster's Paradise: Jerusalema 
4194,27,Freeze Frame 
4195,18,Grave Encounters 
4196,18,Stitches 
4197,26,Nine Dead 
4198,7,"To Be Frank, Sinatra at 100 "
4199,4,Bananas 
4200,1,Supercapitalist 
4201,25,Rockaway 
4202,4,Wings             
4203,14,The Lady from Shanghai 
4204,18,No Man's Land: The Rise of Reeker 
4205,27,Highway 
4206,38,Small Apartments 
4207,21,Coffee Town 
4208,30,The Ghastly Love of Johnny X 
4209,4,All Is Bright 
4210,26,The Torture Chamber of Dr. Sadism 
4211,4,Straight A's 
4212,30,A Funny Thing Happened on the Way to the Forum 
4213,7,Slacker Uprising 
4214,15,The Legend of Hell's Gate: An American Conspiracy 
4215,18,The Walking Deceased 
4216,26,The Curse of Downers Grove 
4217,1,Shark Lake 
4218,27,River's Edge 
4219,24,Northfork 
4220,1,The Marine 4: Moving Target 
4221,8,Buried 
4222,23,Submarine 
4223,6,The Square 
4224,2,One to Another 
4225,35,Carrie 
4226,30,ABCD (Any Body Can Dance) 
4227,18,A Nightmare on Elm Street 
4228,7,Man on Wire 
4229,2,Abandoned 
4230,2,Brotherly Love 
4231,18,The Last Exorcism 
4232,19,Nowhere Boy 
4233,2,A Streetcar Named Desire 
4234,4,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb 
4235,23,El crimen del padre Amaro 
4236,24,Beasts of the Southern Wild 
4237,41,Battle for the Planet of the Apes 
4238,19,Songcatcher 
4239,2,Higher Ground 
4240,39,Vaalu 
4241,7,The Greatest Movie Ever Sold 
4242,18,Ed and His Dead Mother 
4243,2,Travelers and Magicians 
4244,15,Hang 'Em High 
4245,14,Deadline - U.S.A. 
4246,18,Sublime 
4247,18,A Beginner's Guide to Snuff 
4248,41,Independence Daysaster 
4249,4,Dysfunctional Friends 
4250,27,Run Lola Run 
4251,18,May 
4252,17,Against the Wild 
4253,18,Living Dark: The Story of Ted the Caver 
4254,2,Under the Same Moon 
4255,41,Conquest of the Planet of the Apes 
4256,27,In the Bedroom 
4257,18,I Spit on Your Grave 
4258,38,"Happy, Texas "
4259,23,My Summer of Love 
4260,23,The Lunchbox 
4261,23,Yes 
4262,23,You Can't Take It with You 
4263,13,From Here to Eternity 
4264,15,She Wore a Yellow Ribbon 
4265,19,Grace Unplugged 
4266,21,Foolish 
4267,27,N-Secure 
4268,23,Caramel 
4269,18,Out of the Dark 
4270,23,The Bubble 
4271,8,The Conversation 
4272,39,Dil Jo Bhi Kahey... 
4273,27,Mississippi Mermaid 
4274,8,I Love Your Work 
4275,18,Cabin Fever 
4276,18,Dawn of the Dead 
4277,23,Waitress 
4278,43,Bloodsport 
4279,4,Mr. Smith Goes to Washington 
4280,2,Kids 
4281,4,The Squid and the Whale 
4282,23,Kissing Jessica Stein 
4283,4,"A Woman, a Gun and a Noodle Shop "
4284,12,Kickboxer: Vengeance 
4285,14,Spellbound 
4286,8,Exotica 
4287,38,Buffalo '66 
4288,26,Insidious 
4289,38,Repo Man 
4290,27,Nine Queens 
4291,7,The Gatekeepers 
4292,2,The Ballad of Jack and Rose 
4293,39,The To Do List 
4294,27,Killing Zoe 
4295,2,The Believer 
4296,23,Snow Angels 
4297,18,Unsullied 
4298,26,Session 9 
4299,39,I Want Someone to Eat Cheese With 
4300,2,Mooz-Lum 
4301,18,Hatchet 
4302,4,Modern Times 
4303,2,Stolen Summer 
4304,42,My Name Is Bruce 
4305,21,The Salon 
4306,21,Road Hard 
4307,19,Forty Shades of Blue 
4308,13,Amigo 
4309,35,Pontypool 
4310,2,Trucker 
4311,23,Me You and Five Bucks 
4312,35,The Lords of Salem 
4313,26,Housebound 
4314,7,Wal-Mart: The High Cost of Low Price 
4315,24,Fetching Cody 
4316,4,Once Upon a Time in Queens 
4317,4,Closer to the Moon 
4318,41,Mutant World 
4319,4,Growing Up Smith 
4320,25,Checkmate 
4321,31,Jack Reacher 
4322,26,#Horror 
4323,18,Wind Walkers 
4324,20,Snow White and the Seven Dwarfs 
4325,2,The Holy Girl 
4326,15,Shalako 
4327,18,Incident at Loch Ness 
4328,2,The Dog Lover 
4329,18,Girl House 
4330,27,The Blue Room 
4331,18,House at the End of the Drive 
4332,17,Batman: The Movie 
4333,38,"Lock, Stock and Two Smoking Barrels "
4334,15,The Ballad of Gregorio Cortez 
4335,31,The Streets of San Francisco             
4336,2,The Celebration 
4337,4,Trees Lounge 
4338,2,Journey from the Fall 
4339,2,The Basket 
4340,18,Eddie: The Sleepwalking Cannibal 
4341,25,Mercury Rising 
4342,34,Space: Above and Beyond             
4343,32,Queen of the Mountains 
4344,41,Def-Con 4 
4345,21,The Hebrew Hammer 
4346,30,Neal 'N' Nikki 
4347,21,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It 
4348,18,Forget Me Not 
4349,14,Rebecca 
4350,26,Friday the 13th Part 2 
4351,14,The Lost Weekend 
4352,18,C.H.U.D. 
4353,19,Filly Brown 
4354,33,The Lion of Judah 
4355,14,Niagara 
4356,2,How Green Was My Valley 
4357,2,The Girlfriend Experience             
4358,39,Da Sweet Blood of Jesus 
4359,2,"Sex, Lies, and Videotape "
4360,26,Saw 
4361,31,Super Troopers 
4362,1,The Algerian 
4363,4,The Amazing Catfish 
4364,34,The Day the Earth Stood Still 
4365,23,Monsoon Wedding 
4366,2,You Can Count on Me 
4367,39,The Trouble with Harry 
4368,31,Lucky Number Slevin 
4369,4,But I'm a Cheerleader 
4370,16,Home Run 
4371,27,Reservoir Dogs 
4372,24,The Blue Bird 
4373,44,"The Good, the Bad and the Ugly "
4374,4,The Second Mother 
4375,4,Blue Like Jazz 
4376,19,Down and Out with the Dolls 
4377,7,"Pink Ribbons, Inc. "
4378,7,Certifiably Jonathan 
4379,2,Q 
4380,4,The Knife of Don Juan 
4381,4,Grand Theft Parsons 
4382,21,Extreme Movie 
4383,13,The Charge of the Light Brigade 
4384,1,Below Zero 
4385,26,Crowsnest 
4386,16,Airborne 
4387,21,Cotton Comes to Harlem 
4388,18,The Wicked Within 
4389,18,Bleeding Hearts 
4390,4,Waiting... 
4391,27,Dead Man's Shoes 
4392,18,Wolf Creek             
4393,18,From a Whisper to a Scream 
4394,7,Sex with Strangers 
4395,30,Dracula: Pages from a Virgin's Diary 
4396,2,Faith Like Potatoes 
4397,41,Beyond the Black Rainbow 
4398,25,The Raid: Redemption 
4399,41,The Dead Undead 
4400,18,The Vatican Exorcisms 
4401,13,Casablanca 
4402,26,Lake Mungo 
4403,4,Rocket Singh: Salesman of the Year 
4404,34,Silent Running 
4405,16,Rocky 
4406,2,The Sleepwalker 
4407,35,The Fog 
4408,28,Tom Jones 
4409,26,Unfriended 
4410,27,Taxi Driver 
4411,18,The Howling 
4412,12,Dr. No 
4413,26,Chernobyl Diaries 
4414,35,Hellraiser 
4415,2,God's Not Dead 2 
4416,26,Cry_Wolf 
4417,22,Godzilla 2000 
4418,23,Blue Valentine 
4419,4,Transamerica 
4420,18,The Devil Inside 
4421,19,Beyond the Valley of the Dolls 
4422,44,Love Me Tender 
4423,7,An Inconvenient Truth 
4424,13,Sands of Iwo Jima 
4425,7,Shine a Light 
4426,18,The Green Inferno 
4427,23,Departure 
4428,36,The Sessions 
4429,7,"Food, Inc. "
4430,2,October Baby 
4431,23,Next Stop Wonderland 
4432,23,Juno 
4433,4,The Skeleton Twins 
4434,8,Martha Marcy May Marlene 
4435,4,Obvious Child 
4436,27,Frozen River 
4437,7,20 Feet from Stardom 
4438,4,Two Girls and a Guy 
4439,23,Walking and Talking 
4440,19,The Full Monty 
4441,7,Who Killed the Electric Car? 
4442,16,The Broken Hearts Club: A Romantic Comedy 
4443,42,Bubba Ho-Tep 
4444,17,Goosebumps 
4445,2,Slam 
4446,31,Brigham City 
4447,23,Fiza 
4448,4,History of the World: Part I 
4449,34,Orgazmo 
4450,23,All the Real Girls 
4451,4,Dream with the Fishes 
4452,2,Blue Car 
4453,39,Luminarias 
4454,2,Palo Alto 
4455,27,Ajami 
4456,24,Wristcutters: A Love Story 
4457,34,I Origins 
4458,23,The Battle of Shaker Heights 
4459,24,The Lovely Bones 
4460,7,The Act of Killing 
4461,7,Taxi to the Dark Side 
4462,7,Once in a Lifetime: The Extraordinary Story of the New York Cosmos 
4463,2,Guiana 1838 
4464,4,Lisa Picard Is Famous 
4465,7,Antarctica: A Year on Ice 
4466,7,A Lego Brickumentary 
4467,1,Hardflip 
4468,1,Chocolate: Deep Dark Secrets 
4469,18,The House of the Devil 
4470,38,The Perfect Host 
4471,38,Safe Men 
4472,27,Speedway Junky 
4473,4,The Last Big Thing 
4474,37,The Specials 
4475,39,16 to Life 
4476,27,Alone with Her 
4477,34,Creative Control 
4478,34,Special 
4479,4,Sparkler 
4480,37,The Helix... Loaded 
4481,1,In Her Line of Fire 
4482,4,The Jimmy Show 
4483,27,Heli 
4484,21,Karachi se Lahore 
4485,23,Loving Annabelle 
4486,4,Hits 
4487,27,Jimmy and Judy 
4488,21,Frat Party 
4489,2,The Party's Over 
4490,2,Proud 
4491,2,The Poker House 
4492,2,Childless 
4493,18,ZMD: Zombies of Mass Destruction 
4494,18,Snow White: A Deadly Summer 
4495,23,Hidden Away 
4496,23,My Last Day Without You 
4497,19,Steppin: The Movie 
4498,15,Doc Holliday's Revenge 
4499,18,Black Rock 
4500,26,Truth or Die 
4501,1,The Pet 
4502,30,Bang Bang Baby 
4503,18,Fear Clinic 
4504,18,Zombie Hunter 
4505,2,A Fine Step 
4506,31,Trance 
4507,34,Charly 
4508,18,Banshee Chapter 
4509,21,Jesse             
4510,2,Ask Me Anything 
4511,39,And Then Came Love 
4512,6,Food Chains 
4513,27,On the Waterfront 
4514,21,L!fe Happens 
4515,2,"4 Months, 3 Weeks and 2 Days "
4516,18,The Horror Network Vol. 1 
4517,27,Hard Candy 
4518,2,The Quiet 
4519,2,Circumstance 
4520,36,Fruitvale Station 
4521,42,The Brass Teapot 
4522,33,Bambi 
4523,16,The Hammer 
4524,1,Snitch 
4525,23,Latter Days 
4526,2,Elza 
4527,2,1982 
4528,21,"For a Good Time, Call... "
4529,23,Celeste & Jesse Forever 
4530,34,Time Changer 
4531,27,London to Brighton 
4532,41,American Hero 
4533,8,Windsor Drive 
4534,8,A Separation 
4535,1,Crying with Laughter 
4536,4,Welcome to the Dollhouse 
4537,23,Ruby in Paradise 
4538,23,Raising Victor Vargas 
4539,27,Pandora's Box 
4540,2,Harrison Montgomery 
4541,2,Live-In Maid 
4542,2,Deterrence 
4543,27,The Mudge Boy 
4544,2,The Young Unknowns 
4545,21,Not Cool 
4546,18,Dead Snow 
4547,13,Saints and Soldiers 
4548,11,Vessel 
4549,19,American Graffiti 
4550,7,Iraq for Sale: The War Profiteers 
4551,3,Aqua Teen Hunger Force Colon Movie Film for Theaters 
4552,23,Safety Not Guaranteed 
4553,7,Kevin Hart: Laugh at My Pain 
4554,18,Kill List 
4555,18,The Innkeepers 
4556,26,The Unborn 
4557,2,The Conformist 
4558,2,Interview with the Assassin 
4559,18,Donkey Punch 
4560,18,All the Boys Love Mandy Lane 
4561,18,Bled 
4562,15,High Noon 
4563,7,Hoop Dreams 
4564,7,Rize 
4565,37,Destiny 
4566,27,L.I.E. 
4567,8,The Sisterhood of Night 
4568,19,B-Girl 
4569,12,King Kong 
4570,18,House of Wax 
4571,2,Half Nelson 
4572,2,Naturally Native 
4573,21,Hav Plenty 
4574,27,Adulterers 
4575,35,Escape from Tomorrow 
4576,7,Starsuckers 
4577,7,The Hadza: Last of the First 
4578,26,After 
4579,1,Treachery 
4580,4,Walter 
4581,30,Top Hat 
4582,18,The Blair Witch Project 
4583,7,Woodstock 
4584,21,The Kentucky Fried Movie 
4585,25,Mercy Streets 
4586,8,Arnolds Park 
4587,2,Broken Vessels 
4588,27,Water & Power 
4589,7,They Will Have to Kill Us First 
4590,7,Crop Circles: Quest for Truth 
4591,1,Light from the Darkroom 
4592,4,Irreplaceable 
4593,1,The Maid's Room 
4594,30,A Hard Day's Night 
4595,7,The Harvest/La Cosecha 
4596,23,Love Letters 
4597,21,Julija in alfa Romeo 
4598,23,Fireproof 
4599,7,Faith Connections 
4600,17,Benji 
4601,36,Open Water 
4602,21,High Road 
4603,34,Kingdom of the Spiders 
4604,7,Mad Hot Ballroom 
4605,4,The Station Agent 
4606,2,To Save a Life 
4607,7,Wordplay 
4608,7,Beyond the Mat 
4609,23,The Singles Ward 
4610,2,Osama 
4611,7,Sholem Aleichem: Laughing in the Darkness 
4612,19,Groove 
4613,38,The R.M. 
4614,2,Twin Falls Idaho 
4615,27,Mean Creek 
4616,27,Hurricane Streets 
4617,39,Never Again 
4618,27,Civil Brand 
4619,4,Lonesome Jim 
4620,23,Drinking Buddies 
4621,7,Deceptive Practice: The Mysteries and Mentors of Ricky Jay 
4622,12,Seven Samurai 
4623,7,The Other Dream Team 
4624,19,Johnny Suede 
4625,21,Finishing the Game: The Search for a New Bruce Lee 
4626,35,Rubber 
4627,3,Home 
4628,39,Kiss the Bride 
4629,16,The Slaughter Rule 
4630,34,Monsters 
4631,2,The Californians 
4632,21,The Living Wake 
4633,18,Detention of the Dead 
4634,38,Crazy Stone 
4635,7,Scott Walker: 30 Century Man 
4636,2,Everything Put Together 
4637,2,Good Kill 
4638,1,Insomnia Manica 
4639,7,The Outrageous Sophie Tucker 
4640,23,Now Is Good 
4641,18,Girls Gone Dead 
4642,28,America Is Still the Place 
4643,1,Subconscious 
4644,21,Crossroads 
4645,8,Enter Nowhere 
4646,27,The King of Najayo 
4647,16,Fight to the Finish 
4648,30,Alleluia! The Devil's Carnival 
4649,8,The Sound and the Shadow 
4650,21,Rodeo Girl 
4651,7,Born to Fly: Elizabeth Streb vs. Gravity 
4652,21,The Little Ponderosa Zoo 
4653,17,Oz the Great and Powerful 
4654,41,The Toxic Avenger 
4655,27,Straight Out of Brooklyn 
4656,10,Bloody Sunday 
4657,1,Diamond Ruff 
4658,23,Conversations with Other Women 
4659,30,Poultrygeist: Night of the Chicken Dead 
4660,39,Mutual Friends 
4661,30,42nd Street 
4662,7,Rise of the Entrepreneur: The Search for a Better Way 
4663,23,Metropolitan 
4664,19,As It Is in Heaven 
4665,26,Roadside 
4666,4,Napoleon Dynamite 
4667,27,Blue Ruin 
4668,18,Paranormal Activity 
4669,7,Dogtown and Z-Boys 
4670,37,Monty Python and the Holy Grail 
4671,2,Quinceañera 
4672,30,Gory Gory Hallelujah 
4673,34,Heroes             
4674,7,Tarnation 
4675,7,I Want Your Money 
4676,18,Love in the Time of Monsters 
4677,18,The Beyond 
4678,33,Home Movies             
4679,39,What Happens in Vegas 
4680,18,The Dark Hours 
4681,23,My Beautiful Laundrette 
4682,26,Fabled 
4683,2,Show Me 
4684,2,Cries & Whispers 
4685,10,Intolerance: Love's Struggle Throughout the Ages 
4686,7,Trekkies 
4687,30,The Broadway Melody 
4688,35,The Evil Dead 
4689,18,Maniac 
4690,7,Censored Voices 
4691,7,Murderball 
4692,1,American Ninja 2: The Confrontation 
4693,7,51 Birch Street 
4694,22,Revolution             
4695,34,Rotor DR1 
4696,18,Halloween 
4697,27,12 Angry Men 
4698,2,My Dog Tulip 
4699,39,It Happened One Night 
4700,2,Dogtooth 
4701,7,Tupac: Resurrection 
4702,4,Tumbleweeds 
4703,26,The Prophecy 
4704,39,When the Cat's Away 
4705,4,Pieces of April 
4706,2,The Big Swap 
4707,2,Old Joy 
4708,2,Wendy and Lucy 
4709,2,3 Backyards 
4710,27,Pierrot le Fou 
4711,7,Sisters in Law 
4712,7,Ayurveda: Art of Being 
4713,23,Nothing But a Man 
4714,23,"First Love, Last Rites "
4715,16,Fighting Tommy Riley 
4716,1,Royal Kill 
4717,30,Across the Universe 
4718,19,The Looking Glass 
4719,16,Death Race 2000 
4720,1,Locker 13 
4721,18,Midnight Cabaret 
4722,23,Anderson's Cross 
4723,30,Bizarre 
4724,26,Graduation Day 
4725,31,Some Guy Who Kills People 
4726,36,Compliance 
4727,23,Chasing Amy 
4728,23,Lovely & Amazing 
4729,12,Death Calls 
4730,27,Better Luck Tomorrow 
4731,23,The Incredibly True Adventure of Two Girls in Love 
4732,4,Chuck & Buck 
4733,23,American Desi 
4734,25,Amidst the Devil's Wings 
4735,8,Cube 
4736,39,Love and Other Catastrophes 
4737,3,I Married a Strange Person! 
4738,8,November 
4739,23,Like Crazy 
4740,18,Teeth and Blood 
4741,19,Sugar Town 
4742,4,The Motel 
4743,1,The Canyons 
4744,27,Happy Valley             
4745,2,On the Outs 
4746,2,Shotgun Stories 
4747,8,Exam 
4748,34,The Sticky Fingers of Time 
4749,30,Sunday School Musical 
4750,2,Rust 
4751,37,Ink 
4752,2,The Christmas Bunny 
4753,11,Jesus People 
4754,27,Butterfly 
4755,7,UnDivided 
4756,18,The Frozen 
4757,24,The Love Letter 
4758,21,Horse Camp 
4759,7,Give Me Shelter 
4760,13,The Big Parade 
4761,21,Little Big Top 
4762,19,Along the Roadside 
4763,36,Bronson 
4764,15,Western Religion 
4765,7,Burn 
4766,2,Urbania 
4767,21,The Stewardesses 
4768,22,"The Beast from 20,000 Fathoms "
4769,17,"20,000 Leagues Under the Sea "
4770,22,Mad Max 
4771,4,Swingers 
4772,44,A Fistful of Dollars 
4773,30,She Done Him Wrong 
4774,7,Short Cut to Nirvana: Kumbh Mela 
4775,2,The Grace Card 
4776,2,Middle of Nowhere 
4777,23,3 
4778,19,The Business of Fancydancing 
4779,7,Call + Response 
4780,27,Side Effects 
4781,26,Malevolence 
4782,4,Shooting the Warwicks 
4783,18,Super Hybrid 
4784,39,Baghead 
4785,26,Solitude 
4786,7,The Case of the Grinning Cat 
4787,24,Ordet 
4788,23,Good Dick 
4789,34,The Man from Earth 
4790,7,The Trials of Darryl Hunt 
4791,2,An American Girl Holiday 
4792,19,Yesterday Was a Lie 
4793,19,Theresa Is a Mother 
4794,34,H. 
4795,2,Archaeology of a Woman 
4796,2,Children of Heaven 
4797,23,Weekend 
4798,39,She's Gotta Have It 
4799,7,Butterfly Girl 
4800,2,The World Is Mine 
4801,34,Another Earth 
4802,1,The Calling 
4803,27,Sweet Sweetback's Baadasssss Song 
4804,2,Perfect Cowboy 
4805,23,Tadpole 
4806,19,Once 
4807,4,The Woman Chaser 
4808,7,The Horse Boy 
4809,18,When the Lights Went Out 
4810,16,Heroes of Dirt 
4811,18,The Texas Chain Saw Massacre 
4812,33,A Charlie Brown Christmas 
4813,7,Antarctic Edge: 70° South 
4814,7,Aroused 
4815,7,Top Spin 
4816,7,Roger & Me 
4817,35,Cat People 
4818,2,An American in Hollywood 
4819,8,Sound of My Voice 
4820,7,The Brain That Sings 
4821,7,The Blood of My Brother 
4822,4,Your Sister's Sister 
4823,39,Romantic Schemer 
4824,4,A Dog's Breakfast 
4825,26,Night of the Living Dead 
4826,2,Une Femme Mariée 
4827,36,The Birth of a Nation 
4828,21,The Work and the Story 
4829,16,Facing the Giants 
4830,18,The Gallows 
4831,35,Eraserhead 
4832,27,Over the Hill to the Poorhouse 
4833,4,Hollywood Shuffle 
4834,4,The Mighty 
4835,16,Penitentiary 
4836,34,The Lost Skeleton of Cadavra 
4837,21,"Dude, Where's My Dog?! "
4838,27,Cheap Thrills 
4839,7,Indie Game: The Movie 
4840,1,Closure 
4841,27,Open Secret 
4842,41,Echo Dr. 
4843,18,The Night Visitor 
4844,7,The Past is a Grotesque Animal 
4845,18,The Last House on the Left 
4846,7,"Peace, Propaganda & the Promised Land "
4847,8,Pi 
4848,39,"I Love You, Don't Touch Me! "
4849,36,20 Dates 
4850,41,Queen Crab 
4851,7,Super Size Me 
4852,21,The FP 
4853,4,Happy Christmas 
4854,18,The Brain That Wouldn't Die 
4855,2,Tiger Orange 
4856,21,Supporting Characters 
4857,26,Absentia 
4858,23,The Brothers McMullen 
4859,27,The Dirties 
4860,23,Gabriela 
4861,23,Tiny Furniture 
4862,18,Hayride 
4863,21,The Naked Ape 
